-1.07338 -1.35761 -0.15206 -1.24902 -0.39324 -0.57386 -0.95133 -0.06618 -1.20883 -0.42554 -0.58438 -0.57777
 4.10840  2.74300  3.44495  4.42373  3.03684  4.11002  3.91753  2.96877  2.99542  2.62933  3.09868  3.76677
-1.47999 -1.09522 -0.67834 -0.09613 -0.92690 -0.43084 -0.64956 -1.41630 -0.94897 -0.35383 -1.28783 -0.14207
 0.17185  0.03930  0.41495  0.81719  0.03716  0.24159  0.99366  0.86204  0.54766  0.18213  0.56978  0.04485
 0.18693  0.06521  0.70361  0.60191  0.57078  0.15500  0.33077  0.42918  0.37878  0.85543  0.55251  0.70070
 0.74305  0.27507  0.50133  0.23756  0.80667  0.28295  0.62553  0.96626  0.84704  0.67896  0.09523  0.97907
 3.09697  3.21363  3.32301  3.80898  3.81053  4.38720  3.84466  3.59057  2.56242  3.08040  2.91059  3.02847
-0.53608 -1.33826 -0.48723 -1.12574 -0.75771 -0.14894 -0.83707 -0.77858 -0.52310 -0.24375 -1.27289 -0.16032
 0.08354  0.59823  0.86314  0.30037  0.86827  0.12167  0.51655  0.76905  0.00003  0.52350  0.86066  0.39188
 0.64602  0.31579  0.31549  0.14053  0.53208  0.95760  0.58867  0.87535  0.94552  0.37334  0.88524  0.07393
 0.41993  0.13181  0.41810  0.30526  0.13627  0.63451  0.75082  0.06168  0.45750  0.28481  0.54506  0.07049
-0.10846 -1.42616 -0.16795 -0.24323 -1.45969 -0.26771 -1.47057 -0.75953 -0.77153 -0.48859 -0.15267 -0.31649
-0.12682 -1.36281 -1.18188 -1.25932 -0.07071 -0.97302 -0.51306 -0.41587 -0.23750 -1.26206 -0.04404 -1.33237
 0.53130  0.27859  0.52245  0.70354  0.62844  0.04364  0.79501  0.37449  0.97126  0.35202  0.20049  0.81772
 4.28640  3.34650  2.86412  3.40057  3.11378  4.48211  2.87229  4.47274  3.15278  2.86973  3.61073  2.66696
 2.52533  4.22603  4.17058  3.13978  2.93112  3.68231  3.39954  3.02586  3.16106  2.56595  3.28852  4.34966
 4.20313  3.41408  3.47204  3.15344  3.85627  4.22814  2.60010  2.56278  2.89635  2.94720  3.42461  3.40666
 2.96414  3.16458  2.65871  3.47037  3.90838  2.82714  3.99124  2.51543  3.20258  3.21408  3.38372  4.43573
-0.89809 -0.31526 -0.91341 -1.34539 -1.21777 -0.29407 -1.09059 -0.06339 -1.38463 -1.43503 -0.60198 -0.03633
 0.46197  0.13436  0.54784  0.84189  0.19798  0.46103  0.82987  0.35198  0.24274  0.97087  0.11495  0.17756
 4.48479  3.90475  3.97290  3.21187  3.91184  2.50807  3.95249  4.43160  3.44638  2.65274  3.24527  4.11021
-1.11380 -0.36264 -0.94922 -0.53808 -0.14850 -1.21810 -0.64080 -1.08486 -0.27488 -1.37513 -1.24456 -0.09428
 3.72091  3.88682  3.45609  3.33317  3.34164  3.10786  3.63626  4.07190  2.84080  4.00027  3.32299  3.92420
 2.95720  3.21277  4.43563  4.17995  2.52878  3.07109  2.77532  3.83864  2.89401  3.37010  3.77122  3.14904
 0.50732  0.07791  0.20385  0.25573  0.96785  0.02093  0.74234  0.43573  0.14637  0.69047  0.44929  0.77305
 3.05185  2.50834  3.25516  3.16496  2.99520  2.87827  3.27231  3.86599  4.21019  4.22032  3.01744  4.21175
-0.64970 -0.90019 -0.50297 -0.69230 -1.02428 -1.21133 -1.15309 -0.11621 -1.25496 -1.32950 -1.41788 -1.15479
 0.08203  0.81546  0.46733  0.50675  0.05440  0.45156  0.39192  0.49489  0.35196  0.28386  0.54301  0.10917
 2.64055  2.98552  4.28597  4.15454  2.54739  3.05863  4.36694  3.70879  2.81963  4.33645  3.78507  2.82143
-0.47830 -1.05994 -0.16001 -1.23055 -0.89183 -0.06423 -0.78057 -0.95238 -1.35938 -0.37521 -0.09545 -0.76941
 4.31111  2.94359  4.05298  3.77068  2.75803  3.64888  4.21323  2.86493  2.69017  3.12527  3.58112  4.29567
 3.37302  4.11461  3.98144  3.72824  2.56445  4.29328  3.72054  4.26939  2.84165  2.69086  4.21705  3.57918
 0.37313  0.25355  0.52732  0.23971  0.43248  0.19179  0.09729  0.85431  0.01385  0.83554  0.05685  0.26017
-0.15003 -0.99646 -0.74182 -0.41385 -1.29095 -0.26522 -0.52561 -0.79777 -0.31346 -0.61096 -0.91883 -0.44499
-0.82974 -1.39243 -0.27577 -0.04870 -0.06229 -0.19754 -0.88159 -1.24612 -1.08613 -1.38301 -0.81378 -0.29104
 0.95442  0.44851  0.19295  0.58656  0.86428  0.35058  0.82802  0.05454  0.33430  0.20696  0.70878  0.29254
 3.32134  3.89197  4.05541  3.94486  2.75248  2.76044  3.30955  3.94387  4.17242  3.61405  3.53550  4.09120
 4.38597  4.08081  3.88679  2.58965  2.72498  3.86739  3.83361  4.30493  2.70677  4.09271  3.47297  2.86590
 0.42810  0.33125  0.36786  0.99948  0.96630  0.93366  0.85650  0.52181  0.71922  0.00008  0.84285  0.12039
 0.55590  0.94950  0.05594  0.27193  0.12560  0.68828  0.19111  0.83084  0.89195  0.71573  0.62191  0.88550
 0.12555  0.46108  0.69314  0.95198  0.32488  0.14179  0.00832  0.58549  0.08213  0.53213  0.12592  0.01804
 3.28629  4.31222  3.47213  3.61803  3.13352  2.77748  3.83776  3.68281  3.51092  4.09419  3.35624  2.66567
-1.24172 -0.04165 -1.45152 -0.55660 -1.48810 -0.42451 -0.92956 -0.00023 -0.34136 -0.55455 -0.66640 -0.21536
 4.12078  2.83022  3.52903  3.57003  4.15804  3.31188  3.30759  3.06542  4.44919  2.96834  4.47643  3.26188
-1.12528 -0.67294 -1.36543 -1.05363 -0.25754 -0.78134 -0.25247 -0.68979 -1.03066 -0.71891 -0.63122 -0.21264
 0.36585  0.74976  0.08129  0.59957  0.76627  0.27076  0.56076  0.17360  0.01893  0.55429  0.50391  0.29620
 0.10053  0.07848  0.12791  0.14611  0.30192  0.19356  0.35291  0.15345  0.52440  0.00918  0.22883  0.37503
 4.38895  2.98536  4.49503  3.31406  3.43426  2.87523  3.22351  3.97252  2.55447  3.66312  2.84687  3.37381
-0.15366 -0.47886 -0.28492 -1.01047 -1.43959 -1.34648 -1.04083 -0.33648 -0.20975 -0.05312 -1.15774 -0.38598
 2.61010  2.70823  3.20428  3.71554  4.47319  3.12831  3.94559  3.39745  3.76069  3.82819  2.68347  3.35923
-0.27791 -0.31073 -0.80621 -0.15605 -0.50095 -0.78343 -0.65058 -1.47846 -1.40874 -0.95287 -1.01644 -0.81642
 0.33403  0.00544  0.90927  0.20898  0.68364  0.19009  0.69881  0.01358  0.34265  0.22959  0.84773  0.42339
 0.53975  0.97660  0.05813  0.28879  0.91951  0.64796  0.59865  0.53894  0.41128  0.72869  0.85353  0.81909
-1.11383 -0.52394 -0.15288 -0.88774 -0.73839 -0.81836 -1.34618 -1.18668 -1.24571 -0.80808 -0.07389 -0.45790
 3.05603  4.38559  3.83197  2.54906  3.44694  2.86491  2.89863  2.56055  2.82168  4.32956  2.96019  3.10843
 3.69694  2.66285  4.34363  2.94178  4.24726  3.81478  3.09335  4.44340  3.10518  2.71218  3.50277  4.18746
 3.90167  4.42116  3.10719  4.07769  3.45764  3.22378  2.99911  4.43191  2.53165  3.51161  4.09329  2.60562
 0.34280  0.31247  0.55708  0.88003  0.80417  0.23596  0.78118  0.02696  0.63433  0.22094  0.96897  0.40810
 4.05457  2.91897  3.77496  3.25993  3.20378  3.99889  3.02946  2.84381  2.52464  4.35618  3.73290  2.73631
 3.03289  4.14204  2.61506  4.11205  4.04570  3.03607  4.09856  4.39203  4.02247  2.57292  3.32429  2.53079
 3.31751  3.15948  3.77575  3.23596  3.66329  4.35149  4.45173  2.65700  3.60413  2.60403  3.20046  3.50745
-0.28562 -0.50796 -0.19667 -1.33275 -1.00173 -0.16809 -0.05001 -1.40516 -0.36802 -0.96724 -0.53686 -0.49914
 0.47479  0.74877  0.79522  0.03490  0.53211  0.99162  0.79180  0.97504  0.65787  0.41209  0.42082  0.63590
 0.49851  0.90968  0.80255  0.88102  0.07261  0.57694  0.31679  0.91039  0.08246  0.37589  0.98870  0.20128
-0.39893 -1.43197 -1.10634 -0.20408 -0.04336 -0.71870 -1.06797 -0.34343 -1.06895 -0.94762 -0.31525 -0.66995
 2.67360  3.46885  2.82969  4.05369  3.62640  4.19632  3.49162  4.44463  3.35610  2.70488  2.72323  2.74563
 0.21706  0.33177  0.52565  0.03235  0.89458  0.37321  0.32125  0.96728  0.96538  0.40636  0.21383  0.40531
 0.77874  0.86143  0.78737  0.39798  0.74608  0.90948  0.80097  0.43450  0.93577  0.14546  0.23663  0.63797
-1.05769 -1.34813 -0.32591 -1.39745 -1.07873 -0.16940 -1.24258 -0.25974 -0.74628 -0.15718 -0.98538 -0.78560
-0.62444 -0.94772 -1.19932 -0.24594 -1.12585 -0.33459 -1.05444 -1.20128 -0.39922 -1.10185 -1.02968 -0.90409
-0.97468 -1.19506 -0.03004 -0.34246 -0.36365 -0.56872 -0.19119 -1.02097 -0.66045 -0.11439 -0.83368 -1.32239
 0.38918  0.39820  0.09699  0.00928  0.52050  0.95880  0.36101  0.67020  0.17728  0.10279  0.37344  0.71382
-0.85260 -0.46009 -0.08052 -1.13505 -0.60189 -0.22757 -1.31896 -1.33446 -0.60673 -1.04100 -0.87657 -0.41418
 0.02961  0.00615  0.87552  0.63580  0.67865  0.69061  0.93328  0.77436  0.99595  0.77847  0.37381  0.91589
 3.93145  4.18249  3.45883  4.27956  3.43723  3.81057  4.41181  4.22016  3.84231  4.10395  4.00845  3.18283
-0.01657 -0.06455 -0.35681 -0.28815 -1.39733 -0.16711 -0.89310 -0.79105 -0.07308 -0.56688 -0.59119 -0.39108
-0.37147 -1.24371 -0.90342 -0.52387 -0.87360 -0.90969 -0.13058 -0.74578 -0.22748 -0.66464 -1.35252 -0.55042
-0.50175 -1.26786 -1.08426 -0.99890 -0.61051 -1.08978 -0.26928 -0.78515 -0.78651 -0.36015 -0.12350 -1.12500
-1.44660 -0.31912 -0.13852 -0.79096 -0.97245 -1.01235 -0.36093 -1.36337 -0.46159 -1.01512 -0.46250 -0.43835
 4.36825  3.99844  3.83658  3.44411  2.55042  2.90062  3.11276  3.75944  4.22344  2.98005  3.20362  4.01221
 4.13842  4.10921  3.99535  3.32352  2.76517  3.99807  3.16022  3.98061  3.62400  2.63661  3.33661  3.50099
 3.58357  2.91441  3.87119  3.27177  4.10560  2.88816  4.06257  3.76584  4.16800  4.25385  4.05558  2.60904
 3.91589  3.11214  4.30500  4.25260  4.10655  3.60930  3.20728  3.44401  3.06982  4.23351  3.15169  3.66123
 3.68612  3.89461  3.71358  2.63567  3.49912  3.66360  2.99873  3.21788  4.08085  3.22690  3.80072  3.69159
 2.53813  4.34136  3.56711  3.64626  4.42260  3.65175  3.16127  4.47952  3.40040  3.75435  3.08738  2.87637
 0.75827  0.87152  0.76357  0.07524  0.98394  0.78606  0.23077  0.00671  0.71809  0.41077  0.49673  0.81438
 3.79095  4.23792  2.57264  3.49645  3.68332  4.22232  2.77861  4.49180  4.14568  2.84454  3.03639  3.85980
 3.77135  3.16690  3.89005  3.71044  3.78283  2.68477  3.60282  3.10594  3.35668  3.84349  4.09230  3.67647
-0.37514 -0.51865 -0.50250 -1.03341 -0.83570 -0.20516 -0.90198 -0.30870 -1.43052 -1.07162 -0.26100 -1.22497
 0.37005  0.64469  0.70062  0.36907  0.74882  0.62840  0.39982  0.07059  0.04093  0.51603  0.26805  0.23237
 3.20167  4.06095  2.56135  4.15364  2.85450  2.80139  2.93060  4.01085  2.52545  3.05102  2.55088  3.31707
-0.51356 -1.13644 -0.40699 -1.29406 -0.69318 -0.56485 -0.48846 -1.24859 -0.17774 -0.06544 -1.38803 -1.46015
 3.26415  4.09851  2.54147  4.01918  3.55713  2.88438  2.60815  2.81134  2.95608  3.19079  3.55833  4.26869
 4.30617  2.79633  3.17365  3.40462  3.63211  4.29169  3.33846  3.86384  3.57358  3.61290  4.16227  2.80510
 3.20238  3.28383  2.67503  4.11750  2.60980  3.18312  4.41280  3.91119  3.92318  4.23335  2.77506  4.13450
 0.62193  0.75102  0.71277  0.43967  0.62592  0.27772  0.80903  0.81920  0.70490  0.74492  0.30565  0.98927
-1.17188 -0.45594 -0.70645 -0.46726 -0.07754 -0.74693 -0.64453 -0.57210 -1.06423 -1.33591 -0.68668 -0.15299
 4.21444  3.44212  2.80886  4.21870  4.18245  3.23447  3.50420  2.75347  4.19688  3.61999  3.16129  3.30698
 0.94115  0.06253  0.69075  0.56671  0.81281  0.88149  0.52581  0.25974  0.16263  0.41822  0.29556  0.06881
 0.31710  0.26979  0.76100  0.27199  0.22005  0.14705  0.34481  0.27385  0.77371  0.19648  0.31855  0.43242
-0.08721 -0.99622 -0.28699 -0.34577 -0.85226 -0.94267 -0.69840 -0.62363 -0.95743 -0.13815 -0.43647 -1.23198
-0.01119 -1.01204 -0.38161 -0.27806 -0.77645 -1.43668 -0.61948 -0.73753 -1.26431 -0.83346 -1.49222 -1.00129
 0.89599  0.90028  0.35479  0.29301  0.84433  0.30712  0.29218  0.49609  0.07413  0.33088  0.13726  0.62215
 0.63424  0.53399  0.46222  0.37849  0.92038  0.07108  0.58702  0.25490  0.07996  0.45218  0.36609  0.56608
-1.46788 -0.41602 -0.27358 -1.48191 -0.42688 -0.19208 -0.92296 -0.02450 -0.02243 -0.60536 -1.00852 -1.29626
 2.84708  3.07205  2.72323  4.00702  2.81118  2.83534  2.52635  3.23960  3.59483  3.13420  2.88587  4.00812
 0.47619  0.13961  0.40346  0.13293  0.13573  0.09414  0.97750  0.44427  0.86685  0.24626  0.68789  0.18818
-0.95299 -0.67398 -1.32412 -0.44777 -0.99667 -0.79633 -0.62656 -0.08306 -0.06586 -0.75809 -0.50651 -0.07540
-1.07299 -1.32427 -0.26227 -0.99456 -0.93335 -1.28441 -0.47511 -0.81045 -1.41274 -1.20999 -0.92837 -1.46720
 0.41009  0.66588  0.85622  0.57476  0.17492  0.68284  0.49060  0.50327  0.92946  0.15544  0.72160  0.10451
 0.21282  0.41391  0.97689  0.50705  0.95690  0.75998  0.16196  0.66944  0.46029  0.01857  0.33727  0.94537
-1.49506 -0.32907 -0.54693 -0.89413 -1.17579 -0.43822 -1.02124 -0.73505 -1.16944 -1.14915 -1.10285 -0.37714
 3.72116  3.39595  4.24109  2.81257  3.73041  4.10452  4.34252  4.17300  3.53503  3.79283  3.43221  3.44502
 3.51096  2.61351  3.29835  3.89452  4.05754  4.48406  4.29790  3.70044  2.73046  3.62219  3.96735  3.88538
 4.10761  3.30263  4.41453  4.31039  3.51272  3.66348  4.46866  3.85629  2.90114  3.53215  3.48999  4.34398
 0.02513  0.67633  0.96475  0.44121  0.89413  0.63737  0.34633  0.68801  0.77374  0.68031  0.11731  0.94693
 0.72315  0.41640  0.00243  0.45709  0.31816  0.43084  0.75459  0.09329  0.42438  0.46421  0.21397  0.44828
 0.71804  0.59116  0.49779  0.68133  0.02893  0.76457  0.71538  0.66636  0.71162  0.78527  0.05772  0.38759
-0.60932 -0.78843 -0.09750 -0.36505 -0.02373 -0.09828 -1.37395 -0.69533 -1.40215 -0.55228 -0.68436 -0.55818
 4.46312  2.64763  2.84319  4.16486  4.31060  2.73584  3.11479  2.72848  2.92115  3.38283  2.56625  4.05158
-1.13423 -1.10194 -0.08379 -0.61151 -0.93867 -0.53436 -1.24537 -0.31380 -1.08196 -0.76558 -0.91167 -0.68851
-0.08607 -1.19997 -1.01502 -1.40745 -1.45947 -0.68006 -0.91298 -0.35431 -1.39050 -1.37057 -0.54860 -0.71136
 3.86861  2.66802  3.83621  4.16446  3.59309  2.71246  3.68794  3.98443  3.51710  3.34334  3.70941  4.13352
 2.58708  4.27506  4.46063  3.23776  4.32309  4.31659  4.03194  2.58610  4.01387  4.01813  2.93569  2.98543
 0.21156  0.05271  0.09201  0.10469  0.61437  0.63848  0.64906  0.14791  0.21489  0.63041  0.53900  0.38500
-0.49716 -1.15591 -0.65430 -1.21743 -1.23430 -0.68177 -0.40373 -0.63175 -1.16292 -0.88832 -0.76169 -1.36471
 0.71315  0.68138  0.21123  0.94884  0.55064  0.89438  0.68794  0.28504  0.99264  0.27900  0.94928  0.40091
 0.01810  0.67095  0.71600  0.24536  0.40796  0.28779  0.64422  0.37633  0.13157  0.88024  0.05961  0.57317
 0.51575  0.99285  0.35700  0.28829  0.88548  0.65681  0.30754  0.80591  0.73205  0.84830  0.77221  0.55830
 0.14635  0.36391  0.23729  0.11858  0.09984  0.09740  0.08693  0.42948  0.58124  0.56487  0.79776  0.99020
 0.57546  0.49336  0.72237  0.73979  0.20376  0.65505  0.33992  0.30191  0.37950  0.88052  0.47698  0.99747
 0.22322  0.07947  0.30081  0.18227  0.84912  0.22847  0.96593  0.73686  0.46973  0.60605  0.87054  0.10226
-1.08117 -1.18252 -1.38610 -0.36918 -0.85389 -1.43062 -1.16084 -1.49140 -0.82060 -0.69118 -0.18418 -0.35805
 3.07767  3.63527  4.17001  3.49245  2.70139  3.95405  3.39364  4.03605  3.87609  3.38597  3.85936  3.55644
 2.83002  3.38451  3.96067  3.01126  4.41696  3.54039  3.32035  3.33726  2.78302  3.33702  2.96559  3.09821
-0.75823 -0.77865 -0.59046 -1.36691 -0.10127 -0.85612 -0.57971 -0.03156 -1.41594 -1.43925 -0.68896 -0.39346
 3.23084  2.57523  4.38672  3.43377  4.23362  4.45786  2.57987  3.85775  3.51587  2.55297  3.16371  2.58758
 2.92102  4.18522  4.42610  2.80974  3.79555  3.24604  2.93016  3.69878  3.19682  3.24881  2.81736  3.13586
-0.46002 -0.27610 -1.18643 -0.76448 -0.60979 -1.11883 -0.10559 -0.05320 -0.26338 -0.28756 -0.90146 -1.30917
 0.71927  0.18046  0.34752  0.92697  0.86147  0.27010  0.45510  0.59640  0.86743  0.02586  0.75217  0.78693
-0.80327 -0.56668 -0.52087 -1.35317 -1.40940 -0.49013 -1.32040 -1.26072 -0.82101 -0.12973 -0.15206 -1.37056
-0.82492 -0.99841 -1.31406 -0.04560 -1.30479 -0.84750 -1.16755 -0.57292 -1.12899 -0.14255 -0.97967 -1.45660
 0.25039  0.75723  0.08403  0.49131  0.08028  0.61405  0.60291  0.73453  0.69757  0.59076  0.14145  0.70800
-1.44936 -0.64458 -0.51157 -0.02062 -0.23602 -0.88996 -0.14154 -1.43721 -1.45378 -0.81586 -1.31774 -1.09847
 3.91788  2.71851  3.84270  3.88936  3.88244  2.63708  4.17008  2.86343  2.90651  2.61374  3.66498  2.55185
-0.55355 -1.04908 -1.34325 -1.30614 -0.88749 -0.82961 -0.85790 -0.58197 -0.48776 -0.84102 -0.53311 -1.17970
-1.32387 -0.78753 -1.38379 -1.31675 -0.59060 -0.46911 -1.03370 -0.31883 -0.48365 -0.45844 -0.60148 -0.58362
 3.97767  2.86490  3.07506  3.66221  2.50770  4.35338  3.63227  2.61531  4.00362  3.91702  2.56334  2.83790
-0.98625 -1.08392 -0.76515 -0.14129 -0.83953 -0.06841 -1.18349 -0.35528 -0.25578 -0.49277 -0.88290 -0.06342
 4.08344  4.15443  2.52999  4.23474  4.42845  4.17656  4.17205  3.50070  3.07960  3.59969  3.59567  3.21327
-1.25057 -0.63748 -1.06246 -0.20158 -0.03707 -0.55513 -1.02322 -0.94060 -0.02356 -1.43081 -1.24815 -0.21814
 4.00042  3.59464  4.05188  4.14920  2.96793  3.25411  4.27186  3.53581  3.96191  4.13394  3.00510  3.89834
 0.36329  0.53175  0.76706  0.59664  0.87146  0.06762  0.01476  0.15751  0.61320  0.10664  0.32082  0.88466
 0.35873  0.40764  0.54170  0.11130  0.93875  0.16750  0.34162  0.35451  0.50953  0.22537  0.29860  0.05667
 0.61968  0.93570  0.52853  0.81352  0.87927  0.80983  0.54669  0.85119  0.76046  0.63705  0.24817  0.20143
 3.71874  2.75226  3.18081  3.95836  2.77606  2.59367  3.21603  2.84423  4.42461  4.27471  3.62010  3.23542
